event_id,event_date,status,home,away,venue,location
401750758,2025-04-08T23:00Z,Final,Kansas St,Missouri St,Tointon Family Stadium,"Manhattan, Kansas"
401750044,2025-04-08T23:00Z,Final,Sam Houston,Texas A&M,Don Sanders Stadium,"Huntsville, Texas"
401748507,2025-04-08T23:00Z,Final,SIUE,Missouri,Roy E. Lee Field at Simmons Baseball Complex,"Edwardsville, Illinois"
401748463,2025-04-08T23:00Z,Final,UAB,Mississippi St,Jerry D. Young Memorial Field,"Birmingham, Alabama"
401750714,2025-04-08T23:30Z,Final,Houston,Rice,Darryl & Lori Schroeder Park,"Houston, Texas"
401750671,2025-04-08T23:30Z,Final,Baylor,Texas St,Magnolia Field at Baylor Ballpark,"Waco, Texas"
401751167,2025-04-09T01:00Z,Final,LMU,USC,Page Stadium,"Los Angeles, California"
401751184,2025-04-09T01:02Z,Final,Washington,Seattle U,Husky Ballpark,"Seattle, Washington"
401750488,2025-04-08T21:00Z,Canceled,Youngstown St,Pitt,Eastwood Field,"Niles, Ohio"
401750883,2025-04-08T22:30Z,Canceled,West Virginia,Penn State,Wagener Field at Monongalia County Ballpark,"Morgantown, West Virginia"
401750282,2025-04-09T23:00Z,Final,Clemson,Gardner-Webb,Doug Kingsmore Stadium,"Clemson, South Carolina"
401748568,2025-04-09T21:00Z,Final,Ole Miss,Alcorn St,Oxford-University Stadium at Swayze Field,"Oxford, Mississippi"
401757472,2025-04-09T22:00Z,Final,Virginia Tech,Troy,English Field at Atlantic Union Bank Park,"Blacksburg, Virginia"
401751008,2025-04-09T19:00Z,Final,Michigan St,C Michigan,Jeff Ishbia Field at McLane Stadium,"East Lansing, Michigan"
401750234,2025-04-09T19:00Z,Final,Dartmouth,Boston College,Red Rolfe Field at Biondi Park,"Hanover, New Hampshire"
401751824,2025-04-09T20:00Z,Final,Ohio State,Kent State,Nick Swisher Field at Bill Davis Stadium,"Columbus, Ohio"
401750983,2025-04-09T20:00Z,Final,Michigan,Oakland,Ray Fisher Stadium,"Ann Arbor, Michigan"
401750966,2025-04-09T21:00Z,Final,Delaware,Maryland,Bob Hannah Stadium,"Newark, Delaware"
401750397,2025-04-09T22:00Z,Final,Miami,Bethune,Alex Rodriguez Park at Mark Light Field,"Coral Gables, Florida"
401750304,2025-04-09T22:00Z,Final,Duke,Campbell,Jack Coombs Field,"Durham, North Carolina"
401751021,2025-04-09T23:00Z,Final,Minnesota,St Thomas (MN),Siebert Field,"Minneapolis, Minnesota"
401766485,2025-04-09T23:30Z,Final,Houston,McNeese,Darryl & Lori Schroeder Park,"Houston, Texas"
401766592,2025-04-09T18:00Z,Canceled,Miami OH,Cincinnati,Prasco Park,"Mason, Ohio"
401749034,2025-04-10T23:00Z,Final,Florida,Missouri,Condron Family Ballpark,"Gainesville, Florida"
401749038,2025-04-11T00:00Z,Final,Texas A&M,South Carolina,Olsen Field at Blue Bell Park,"College Station, Texas"
401749620,2025-04-11T00:00Z,Final,Utah,BYU,Smith's Ballpark,"Salt Lake City, Utah"
401749410,2025-04-10T22:00Z,Postponed,North Carolina,Wake Forest,Bryson Field at Boshamer Stadium,"Chapel Hill, North Carolina"
401749016,2025-04-11T22:00Z,Final,Georgia,Arkansas,Foley Field,"Athens, Georgia"
401749019,2025-04-11T22:30Z,Final,Kentucky,Texas,Kentucky Proud Park,"Lexington, Kentucky"
401749017,2025-04-11T23:00Z,Final,Auburn,LSU,Plainsman Park,"Auburn, Alabama"
401749414,2025-04-11T22:30Z,Final,Clemson,Stanford,Doug Kingsmore Stadium,"Clemson, South Carolina"
401749020,2025-04-11T23:30Z,Final,Ole Miss,Tennessee,Oxford-University Stadium at Swayze Field,"Oxford, Mississippi"
401751755,2025-04-12T01:30Z,Final,Fullerton,Oregon St,Goodwin Field,"Fullerton, California"
401749848,2025-04-12T01:00Z,Final,UCLA,Washington,Jackie Robinson Stadium,"Los Angeles, California"
401749015,2025-04-11T23:30Z,Final,Alabama,Mississippi St,Sewell-Thomas Stadium,"Tuscaloosa, Alabama"
401766287,2025-04-12T01:00Z,Final,UC Davis,UC Irvine,Phil Swimley Field at Dobbins Stadium,"Davis, California"
401749413,2025-04-11T22:00Z,Final,NC State,Louisville,Doak Field at Dail Park,"Raleigh, North Carolina"
401766961,2025-04-11T22:00Z,Final,North Carolina,Wake Forest,Bryson Field at Boshamer Stadium,"Chapel Hill, North Carolina"
401749021,2025-04-12T00:00Z,Final,Oklahoma,Vanderbilt,Kimrey Family Stadium,"Norman, Oklahoma"
401749411,2025-04-11T22:00Z,Final,Georgia Tech,California,Mac Nease Baseball Park,"Atlanta, Georgia"
401764058,2025-04-11T22:00Z,Final,James Madison,Troy,Eagle Field at Veterans Memorial Park,"Harrisonburg, Virginia"
401757478,2025-04-11T22:00Z,Final,Georgia St,Coastal,GSU Baseball Complex,"Decatur, Georgia"
401749625,2025-04-11T23:00Z,Final,TCU,Kansas,Charlie and Marie Lupton Baseball Stadium at Williams-Reilly Field,"Fort Worth, Texas"
401764082,2025-04-11T23:00Z,Final,Texas St,Southern Miss,Bobcat Ballpark (TX),"San Marcos, Texas"
401749626,2025-04-12T01:00Z,Final,Arizona,Oklahoma St,Hi Corbett Field,"Tucson, Arizona"
401749417,2025-04-11T18:00Z,Final,Boston College,Notre Dame,Eddie Pellagrini Baseball Diamond,"Brighton, Massachusetts"
401751899,2025-04-11T20:00Z,Final,Penn State,USC,Medlar Field at Lubrano Park,"University Park, Pennsylvania"
401750984,2025-04-11T20:00Z,Final,Michigan,Mount St Marys,Ray Fisher Stadium,"Ann Arbor, Michigan"
401749850,2025-04-11T20:00Z,Final,Ohio State,Minnesota,Nick Swisher Field at Bill Davis Stadium,"Columbus, Ohio"
401749847,2025-04-11T21:30Z,Final,Michigan St,Northwestern,Jeff Ishbia Field at McLane Stadium,"East Lansing, Michigan"
401766959,2025-04-11T21:40Z,Final,Boston College,Notre Dame,Eddie Pellagrini Baseball Diamond,"Brighton, Massachusetts"
401749846,2025-04-11T22:00Z,Final,Purdue,Rutgers,Alexander Field,"West Lafayette, Indiana"
401749621,2025-04-11T22:00Z,Final,Cincinnati,Arizona St,UC Baseball Stadium,"Cincinnati, Ohio"
401749849,2025-04-11T23:00Z,Final,Illinois,Indiana,Illinois Field,"Champaign, Illinois"
401749624,2025-04-11T23:00Z,Final,Kansas St,UCF,Tointon Family Stadium,"Manhattan, Kansas"
401749416,2025-04-11T23:00Z,Final,Miami,Duke,Alex Rodriguez Park at Mark Light Field,"Coral Gables, Florida"
401749022,2025-04-11T23:00Z,Final,Texas A&M,South Carolina,Olsen Field at Blue Bell Park,"College Station, Texas"
401750198,2025-04-11T23:05Z,Final,Iowa,Nebraska,Duane Banks Field,"Iowa City, Iowa"
401749627,2025-04-11T23:30Z,Final,Houston,West Virginia,Darryl & Lori Schroeder Park,"Houston, Texas"
401749622,2025-04-11T23:30Z,Final,Texas Tech,Baylor,Dan Law Field at Rip Griffin Park,"Lubbock, Texas"
401749623,2025-04-12T00:00Z,Final,Utah,BYU,Smith's Ballpark,"Salt Lake City, Utah"
401749418,2025-04-11T22:00Z,Postponed,Virginia,Pitt,Davenport Field at Disharoon Park,"Charlottesville, Virginia"
401749018,2025-04-11T22:30Z,Postponed,Florida,Missouri,Condron Family Ballpark,"Gainesville, Florida"
401749024,2025-04-12T20:00Z,Final,Georgia,Arkansas,Foley Field,"Athens, Georgia"
401749027,2025-04-12T16:00Z,Final,Kentucky,Texas,Kentucky Proud Park,"Lexington, Kentucky"
401749025,2025-04-12T23:00Z,Final,Auburn,LSU,Plainsman Park,"Auburn, Alabama"
401749419,2025-04-12T22:00Z,Final,Clemson,Stanford,Doug Kingsmore Stadium,"Clemson, South Carolina"
401749028,2025-04-12T21:00Z,Final,Ole Miss,Tennessee,Oxford-University Stadium at Swayze Field,"Oxford, Mississippi"
401751756,2025-04-13T00:00Z,Final,Fullerton,Oregon St,Goodwin Field,"Fullerton, California"
401749421,2025-04-12T16:00Z,Final,Virginia Tech,Florida St,English Field at Atlantic Union Bank Park,"Blacksburg, Virginia"
401749412,2025-04-12T20:00Z,Final,Virginia Tech,Florida St,English Field at Atlantic Union Bank Park,"Blacksburg, Virginia"
401749855,2025-04-12T21:00Z,Final,UCLA,Washington,Jackie Robinson Stadium,"Los Angeles, California"
401749023,2025-04-12T19:00Z,Final,Alabama,Mississippi St,Sewell-Thomas Stadium,"Tuscaloosa, Alabama"
401766288,2025-04-13T01:00Z,Final,UC Davis,UC Irvine,Phil Swimley Field at Dobbins Stadium,"Davis, California"
401749423,2025-04-12T19:00Z,Final,NC State,Louisville,Doak Field at Dail Park,"Raleigh, North Carolina"
401749852,2025-04-12T20:00Z,Final,Maryland,Oregon,"Shipley Field at Bob ""Turtle"" Smith Stadium","College Park, Maryland"
401749420,2025-04-12T17:00Z,Final,North Carolina,Wake Forest,Bryson Field at Boshamer Stadium,"Chapel Hill, North Carolina"
401749029,2025-04-12T21:00Z,Final,Oklahoma,Vanderbilt,Kimrey Family Stadium,"Norman, Oklahoma"
401749422,2025-04-12T20:00Z,Final,Georgia Tech,California,Mac Nease Baseball Park,"Atlanta, Georgia"
401764932,2025-04-12T20:00Z,Final,James Madison,Troy,Eagle Field at Veterans Memorial Park,"Harrisonburg, Virginia"
401757486,2025-04-12T18:00Z,Final,Georgia St,Coastal,GSU Baseball Complex,"Decatur, Georgia"
401749632,2025-04-12T19:00Z,Final,TCU,Kansas,Charlie and Marie Lupton Baseball Stadium at Williams-Reilly Field,"Fort Worth, Texas"
401764926,2025-04-12T19:30Z,Final,Texas St,Southern Miss,Bobcat Ballpark (TX),"San Marcos, Texas"
401749633,2025-04-13T01:00Z,Final,Arizona,Oklahoma St,Hi Corbett Field,"Tucson, Arizona"
401767006,2025-04-12T16:00Z,Final,Virginia,Pitt,Davenport Field at Disharoon Park,"Charlottesville, Virginia"
401750985,2025-04-12T18:00Z,Final,Michigan,Mount St Marys,Ray Fisher Stadium,"Ann Arbor, Michigan"
401749853,2025-04-12T18:00Z,Final,Purdue,Rutgers,Alexander Field,"West Lafayette, Indiana"
401749857,2025-04-12T19:00Z,Final,Ohio State,Minnesota,Nick Swisher Field at Bill Davis Stadium,"Columbus, Ohio"
401749629,2025-04-12T19:00Z,Final,Texas Tech,Baylor,Dan Law Field at Rip Griffin Park,"Lubbock, Texas"
401749628,2025-04-12T19:00Z,Final,Cincinnati,Arizona St,UC Baseball Stadium,"Cincinnati, Ohio"
401749030,2025-04-12T19:00Z,Final,Texas A&M,South Carolina,Olsen Field at Blue Bell Park,"College Station, Texas"
401750199,2025-04-12T19:05Z,Final,Iowa,Nebraska,Duane Banks Field,"Iowa City, Iowa"
401749854,2025-04-12T19:35Z,Final,Michigan St,Northwestern,Jeff Ishbia Field at McLane Stadium,"East Lansing, Michigan"
401749856,2025-04-12T20:00Z,Final,Illinois,Indiana,Illinois Field,"Champaign, Illinois"
401749630,2025-04-12T20:00Z,Final,Utah,BYU,Smith's Ballpark,"Salt Lake City, Utah"
401749426,2025-04-12T20:00Z,Final,Virginia,Pitt,Davenport Field at Disharoon Park,"Charlottesville, Virginia"
401749026,2025-04-12T21:00Z,Final,Florida,Missouri,Condron Family Ballpark,"Gainesville, Florida"
401749631,2025-04-12T21:00Z,Final,Kansas St,UCF,Tointon Family Stadium,"Manhattan, Kansas"
401751900,2025-04-12T21:30Z,Final,Penn State,USC,Medlar Field at Lubrano Park,"University Park, Pennsylvania"
401749424,2025-04-12T22:00Z,Final,Miami,Duke,Alex Rodriguez Park at Mark Light Field,"Coral Gables, Florida"
401749634,2025-04-12T23:30Z,Final,Houston,West Virginia,Darryl & Lori Schroeder Park,"Houston, Texas"
401766915,2025-04-12T23:50Z,Final,Florida,Missouri,Condron Family Ballpark,"Gainesville, Florida"
401749032,2025-04-13T17:00Z,Final,Georgia,Arkansas,Foley Field,"Athens, Georgia"
401749035,2025-04-13T16:00Z,Final,Kentucky,Texas,Kentucky Proud Park,"Lexington, Kentucky"
401749033,2025-04-13T19:00Z,Final,Auburn,LSU,Plainsman Park,"Auburn, Alabama"
401749431,2025-04-13T19:00Z,Final,Clemson,Stanford,Doug Kingsmore Stadium,"Clemson, South Carolina"
401749036,2025-04-13T19:00Z,Final,Ole Miss,Tennessee,Oxford-University Stadium at Swayze Field,"Oxford, Mississippi"
401751757,2025-04-13T20:00Z,Final,Fullerton,Oregon St,Goodwin Field,"Fullerton, California"
401749429,2025-04-13T16:00Z,Final,Virginia Tech,Florida St,English Field at Atlantic Union Bank Park,"Blacksburg, Virginia"
401749862,2025-04-13T20:00Z,Final,UCLA,Washington,Jackie Robinson Stadium,"Los Angeles, California"
401749031,2025-04-13T18:00Z,Final,Alabama,Mississippi St,Sewell-Thomas Stadium,"Tuscaloosa, Alabama"
401765104,2025-04-13T20:00Z,Final,UC Davis,UC Irvine,Phil Swimley Field at Dobbins Stadium,"Davis, California"
401749430,2025-04-13T17:00Z,Final,NC State,Louisville,Doak Field at Dail Park,"Raleigh, North Carolina"
401749859,2025-04-13T16:00Z,Final,Maryland,Oregon,"Shipley Field at Bob ""Turtle"" Smith Stadium","College Park, Maryland"
401749845,2025-04-13T20:00Z,Final,Maryland,Oregon,"Shipley Field at Bob ""Turtle"" Smith Stadium","College Park, Maryland"
401749415,2025-04-13T17:00Z,Final,North Carolina,Wake Forest,Bryson Field at Boshamer Stadium,"Chapel Hill, North Carolina"
401749037,2025-04-13T19:00Z,Final,Oklahoma,Vanderbilt,Kimrey Family Stadium,"Norman, Oklahoma"
401749427,2025-04-13T16:30Z,Final,Georgia Tech,California,Mac Nease Baseball Park,"Atlanta, Georgia"
401765048,2025-04-13T15:00Z,Final,James Madison,Troy,Eagle Field at Veterans Memorial Park,"Harrisonburg, Virginia"
401757488,2025-04-13T17:00Z,Final,Georgia St,Coastal,GSU Baseball Complex,"Decatur, Georgia"
401749638,2025-04-13T18:00Z,Final,TCU,Kansas,Charlie and Marie Lupton Baseball Stadium at Williams-Reilly Field,"Fort Worth, Texas"
401765085,2025-04-13T16:00Z,Final,Texas St,Southern Miss,Bobcat Ballpark (TX),"San Marcos, Texas"
401749639,2025-04-13T19:00Z,Final,Arizona,Oklahoma St,Hi Corbett Field,"Tucson, Arizona"
401749425,2025-04-13T16:00Z,Final,Boston College,Notre Dame,Eddie Pellagrini Baseball Diamond,"Brighton, Massachusetts"
401749640,2025-04-13T16:30Z,Final,Houston,West Virginia,Darryl & Lori Schroeder Park,"Houston, Texas"
401751901,2025-04-13T17:00Z,Final,Penn State,USC,Medlar Field at Lubrano Park,"University Park, Pennsylvania"
401750986,2025-04-13T17:00Z,Final,Michigan,Mount St Marys,Ray Fisher Stadium,"Ann Arbor, Michigan"
401749864,2025-04-13T17:00Z,Final,Ohio State,Minnesota,Nick Swisher Field at Bill Davis Stadium,"Columbus, Ohio"
401749860,2025-04-13T17:00Z,Final,Purdue,Rutgers,Alexander Field,"West Lafayette, Indiana"
401749635,2025-04-13T17:00Z,Final,Cincinnati,Arizona St,UC Baseball Stadium,"Cincinnati, Ohio"
401749433,2025-04-13T17:00Z,Final,Virginia,Pitt,Davenport Field at Disharoon Park,"Charlottesville, Virginia"
401749428,2025-04-13T17:00Z,Final,Miami,Duke,Alex Rodriguez Park at Mark Light Field,"Coral Gables, Florida"
401749861,2025-04-13T17:05Z,Final,Michigan St,Northwestern,Jeff Ishbia Field at McLane Stadium,"East Lansing, Michigan"
401749863,2025-04-13T18:00Z,Final,Illinois,Indiana,Illinois Field,"Champaign, Illinois"
401749637,2025-04-13T18:00Z,Final,Kansas St,UCF,Tointon Family Stadium,"Manhattan, Kansas"
401749636,2025-04-13T18:00Z,Final,Texas Tech,Baylor,Dan Law Field at Rip Griffin Park,"Lubbock, Texas"
401750200,2025-04-13T18:05Z,Final,Iowa,Nebraska,Duane Banks Field,"Iowa City, Iowa"
401757141,2025-04-13T18:30Z,Final,Illinois St,Evansville,Duffy Bass Field,"Normal, Illinois"
401751081,2025-04-14T15:00Z,Final,Georgetown,Oregon,Capital One Park,"Tysons, Virginia"
401750625,2025-04-14T17:00Z,Final,Purdue,Arizona St,Alexander Field,"West Lafayette, Indiana"
401750020,2025-04-15T23:30Z,Final,Texas,UT Rio Grande,UFCU Disch-Falk Field,"Austin, Texas"
401746195,2025-04-15T23:00Z,Final,Arkansas,AR-Pine Bluff,Baum-Walker Stadium,"Fayetteville, Arkansas"
401749996,2025-04-15T22:00Z,Final,Tennessee,Bellarmine,Lindsey Nelson Stadium,"Knoxville, Tennessee"
401748417,2025-04-15T23:00Z,Final,Georgia,Georgia Tech,Truist Park,"Atlanta, Georgia"
401751149,2025-04-16T01:00Z,Final,UCLA,Oregon St,Jackie Robinson Stadium,"Los Angeles, California"
401750329,2025-04-15T22:00Z,Final,Florida St,South Florida,Mike Martin Field at Dick Howser Stadium,"Tallahassee, Florida"
401746220,2025-04-15T23:00Z,Final,Jax State,Auburn,Rudy Abbott Field at Jim Case Stadium,"Jacksonville, Alabama"
401750071,2025-04-15T23:30Z,Final,LSU,McNeese,"Alex Box Stadium, Skip Bertman Field","Baton Rouge, Louisiana"
401748569,2025-04-15T16:00Z,Final,Ole Miss,Little Rock,Oxford-University Stadium at Swayze Field,"Oxford, Mississippi"
401750441,2025-04-15T22:00Z,Final,North Carolina,Charlotte,Bryson Field at Boshamer Stadium,"Chapel Hill, North Carolina"
401765151,2025-04-16T01:00Z,Final,UC Irvine,LMU,Cicerone Field at Anteater Ballpark,"Irvine, California"
401746170,2025-04-15T23:00Z,Final,Alabama,UAB,Sewell-Thomas Stadium,"Tuscaloosa, Alabama"
401750376,2025-04-15T22:00Z,Final,Louisville,Western KY,Jim Patterson Stadium,"Louisville, Kentucky"
401748544,2025-04-15T23:00Z,Final,Oklahoma St,Oklahoma,O'Brate Stadium,"Stillwater, Oklahoma"
401750117,2025-04-15T23:00Z,Final,Vanderbilt,Lipscomb,Hawkins Field,"Nashville, Tennessee"
401750580,2025-04-15T22:00Z,Final,Wake Forest,Coastal,David F. Couch Ballpark,"Winston-Salem, North Carolina"
401750601,2025-04-16T01:00Z,Final,Arizona,Grand Canyon,Hi Corbett Field,"Tucson, Arizona"
401755922,2025-04-15T23:00Z,Final,SE Louisiana,Southern Miss,Pat Kenelly Diamond at Alumni Field,"Hammond, Louisiana"
401750884,2025-04-15T22:00Z,Final,Marshall,West Virginia,Jack Cook Field,"Huntington, West Virginia"
401750801,2025-04-15T23:00Z,Final,TCU,Dallas Baptist,Charlie and Marie Lupton Baseball Stadium at Williams-Reilly Field,"Fort Worth, Texas"
401750759,2025-04-15T18:00Z,Final,Northeastern,Kansas St,Friedman Diamond,"Brookline, Massachusetts"
401751131,2025-04-15T19:00Z,Final,Monmouth,Rutgers,MU Baseball Field,"West Long Branch, New Jersey"
401750967,2025-04-15T19:00Z,Final,Mount St Marys,Maryland,E.T. Straw Family Stadium,"Emmitsburg, Maryland"
401750235,2025-04-15T20:00Z,Final,Boston College,UConn,Eddie Pellagrini Baseball Diamond,"Brighton, Massachusetts"
401751058,2025-04-15T20:30Z,Final,Northwestern,N Illinois,Rocky and Berenice Miller Park,"Evanston, Illinois"
401750554,2025-04-15T21:00Z,Final,ETSU,Virginia Tech,Thomas Stadium,"Johnson City, Tennessee"
401751105,2025-04-15T21:30Z,Final,Penn State,Delaware,Medlar Field at Lubrano Park,"University Park, Pennsylvania"
401750463,2025-04-15T21:30Z,Final,Notre Dame,Valparaiso,Frank Eck Baseball Stadium,"Notre Dame, Indiana"
401751825,2025-04-15T22:00Z,Final,Ohio State,Wright St,Nick Swisher Field at Bill Davis Stadium,"Columbus, Ohio"
401751009,2025-04-15T22:00Z,Final,Michigan St,W Michigan,Jeff Ishbia Field at McLane Stadium,"East Lansing, Michigan"
401750927,2025-04-15T22:00Z,Final,Indiana,Indiana St,Bart Kaufman Field,"Bloomington, Indiana"
401750839,2025-04-15T22:00Z,Final,UCF,Florida A&M,John Euliano Park,"Orlando, Florida"
401750693,2025-04-15T22:00Z,Final,Cincinnati,Xavier,UC Baseball Stadium,"Cincinnati, Ohio"
401750530,2025-04-15T22:00Z,Final,Virginia,Liberty,Davenport Field at Disharoon Park,"Charlottesville, Virginia"
401750398,2025-04-15T22:00Z,Final,Miami,FAU,Alex Rodriguez Park at Mark Light Field,"Coral Gables, Florida"
401750305,2025-04-15T22:00Z,Final,Duke,App State,Jack Coombs Field,"Durham, North Carolina"
401750987,2025-04-15T22:30Z,Final,Toledo,Michigan,Scott Park Baseball Complex,"Toledo, Ohio"
401748599,2025-04-15T22:30Z,Final,South Carolina,The Citadel,Founders Park,"Columbia, South Carolina"
401748392,2025-04-15T22:30Z,Final,Florida,Stetson,Condron Family Ballpark,"Gainesville, Florida"
401748439,2025-04-15T23:00Z,Final,Kentucky,Miami OH,Kentucky Proud Park,"Lexington, Kentucky"
401751043,2025-04-15T23:00Z,Final,Creighton,Nebraska,Charles Schwab Field,"Omaha, Nebraska"
401751022,2025-04-15T23:00Z,Final,Minnesota,N Dakota St,Siebert Field,"Minneapolis, Minnesota"
401750905,2025-04-15T23:00Z,Final,Illinois,SIUE,Illinois Field,"Champaign, Illinois"
401750739,2025-04-15T23:00Z,Final,Kansas,Wichita St,Hoglund Ballpark,"Lawrence, Kansas"
401750672,2025-04-15T23:00Z,Final,UT Arlington,Baylor,Clay Gould Ballpark,"Arlington, Texas"
401750045,2025-04-15T23:00Z,Final,Texas A&M,Tarleton St,Olsen Field at Blue Bell Park,"College Station, Texas"
401748508,2025-04-15T23:00Z,Final,Missouri,Missouri St,Taylor Stadium,"Columbia, Missouri"
401748464,2025-04-15T23:00Z,Final,Mississippi St,Southern,Dudy Noble Field,"Starkville, Mississippi"
401750715,2025-04-15T23:30Z,Final,Rice,Houston,Reckling Park,"Houston, Texas"
401750648,2025-04-16T00:00Z,Final,BYU,Utah Valley,Miller Park - Larry H. Miller Field,"Provo, Utah"
401751168,2025-04-16T01:00Z,Final,USC,Hawai’i,Page Stadium,"Los Angeles, California"
401750257,2025-04-16T01:00Z,Final,California,Fresno St,Stu Gordon Stadium,"Berkeley, California"
401751185,2025-04-16T01:05Z,Final,Washington,Seattle U,Husky Ballpark,"Seattle, Washington"
401750489,2025-04-15T22:00Z,Canceled,Kent State,Pitt,Olga Mural Field at Schoonover Stadium,"Kent, Ohio"
401750760,2025-04-16T18:00Z,Final,Northeastern,Kansas St,Friedman Diamond,"Brookline, Massachusetts"
401751023,2025-04-16T23:00Z,Final,Minnesota,S Dakota St,Siebert Field,"Minneapolis, Minnesota"
401750944,2025-04-16T23:05Z,Final,Iowa,Bradley,Duane Banks Field,"Iowa City, Iowa"
401749041,2025-04-18T00:00Z,Final,Texas,Auburn,UFCU Disch-Falk Field,"Austin, Texas"
401749040,2025-04-18T00:00Z,Final,Arkansas,Texas A&M,Baum-Walker Stadium,"Fayetteville, Arkansas"
401749436,2025-04-17T23:00Z,Final,Clemson,Louisville,Doug Kingsmore Stadium,"Clemson, South Carolina"
401749042,2025-04-17T23:00Z,Final,Vanderbilt,Georgia,Hawkins Field,"Nashville, Tennessee"
