event_id,event_date,status,home,away,venue,location
401853274,2026-02-15T18:00Z,Scheduled,Old Dominion,Quinnipiac,Bud Metheny Baseball Stadium,"Norfolk, Virginia"
401852822,2026-02-15T18:00Z,Scheduled,App State,Canisius,Beaver Field at Jim and Bettie Smith Stadium,"Boone, North Carolina"
401852693,2026-02-15T18:00Z,Scheduled,Winthrop,Georgetown,The Winthrop Ballpark,"Rock Hill, South Carolina"
401852027,2026-02-15T18:00Z,Scheduled,UT Martin,Butler,Skyhawk Baseball Field,"Martin, Tennessee"
401850997,2026-02-15T18:00Z,Scheduled,Charlotte,San Diego,Robert and Mariam Hayes Stadium,"Charlotte, North Carolina"
401850971,2026-02-15T18:00Z,Scheduled,UNC Wilmington,Maryland,Brooks Field,"Wilmington, North Carolina"
401850068,2026-02-15T18:00Z,Scheduled,UCF,Siena,John Euliano Park,"Orlando, Florida"
401849971,2026-02-15T18:00Z,Scheduled,GA Southern,West Virginia,J. I. Clements Stadium,"Statesboro, Georgia"
401848707,2026-02-15T18:00Z,Scheduled,UT Rio Grande,Kansas,UTRGV Baseball Stadium,"Edinburg, Texas"
401848459,2026-02-15T18:00Z,Scheduled,Virginia,Wagner,Davenport Field at Disharoon Park,"Charlottesville, Virginia"
401847854,2026-02-15T18:00Z,Scheduled,Duke,Maine,Jack Coombs Field,"Durham, North Carolina"
401854313,2026-02-15T18:05Z,Scheduled,North Florida,Sacred Heart,Dusty Rhodes Field at Harmon Stadium,"Jacksonville, Florida"
401853351,2026-02-15T18:05Z,Scheduled,Wichita St,N Colorado,Eck Stadium Home of Tyler Field,"Wichita, Kansas"
401851993,2026-02-15T18:05Z,Scheduled,Rice,Northwestern,Reckling Park,"Houston, Texas"
401847543,2026-02-15T18:30Z,Scheduled,South Carolina,N Kentucky,Founders Park,"Columbia, South Carolina"
401847338,2026-02-15T19:00Z,Scheduled,LSU,Milwaukee,"Alex Box Stadium, Skip Bertman Field","Baton Rouge, Louisiana"
401847611,2026-02-15T19:00Z,Scheduled,Texas,UC Davis,UFCU Disch-Falk Field,"Austin, Texas"
401847385,2026-02-15T19:00Z,Scheduled,Mississippi St,Hofstra,Dudy Noble Field,"Starkville, Mississippi"
401848330,2026-02-15T19:00Z,Scheduled,Stanford,Oregon St,Surprise Stadium,"Surprise, Arizona"
401853391,2026-02-15T19:00Z,Scheduled,Southern Miss,Santa Barbara,Pete Taylor Park/Hill Denson Field,"Hattiesburg, Mississippi"
401854309,2026-02-15T19:00Z,Scheduled,Lipscomb,Dayton,Ken Dugan Field at Stephen Lee Marsh Stadium,"Nashville, Tennessee"
401854268,2026-02-15T19:00Z,Scheduled,North Alabama,SIUE,Mike D. Lane Field,"Florence, Alabama"
401854134,2026-02-15T19:00Z,Scheduled,UL Monroe,C Arkansas,Lou St. Amant Field,"Monroe, Louisiana"
401853766,2026-02-15T19:00Z,Scheduled,Louisiana Tech,Hou Christian,J.C. Love Field at Pat Patterson Park,"Ruston, Louisiana"
401853726,2026-02-15T19:00Z,Scheduled,MTSU,Bellarmine,Reese Smith Jr. Field,"Murfreesboro, Tennessee"
401853580,2026-02-15T19:00Z,Scheduled,McNeese,Sam Houston,Joe Miller Ballpark,"Lake Charles, Louisiana"
401853539,2026-02-15T19:00Z,Scheduled,Texas St,Niagara,Bobcat Ballpark (TX),"San Marcos, Texas"
401853358,2026-02-15T19:00Z,Scheduled,South Alabama,SC Upstate,Stanky Field,"Mobile, Alabama"
401853320,2026-02-15T19:00Z,Scheduled,UTSA,S Dakota St,Roadrunner Field,"San Antonio, Texas"
401853170,2026-02-15T19:00Z,Scheduled,Louisiana,Missouri St,"M.L. ""Tigue"" Moore Field at Russo Park","Lafayette, Louisiana"
401852903,2026-02-15T19:00Z,Scheduled,Arkansas St,Stony Brook,Tomlinson Stadium–Kell Field,"Jonesboro, Arkansas"
401852872,2026-02-15T19:00Z,Scheduled,Stetson,St John's,Melching Field at Conrad Park,"DeLand, Florida"
401852327,2026-02-15T19:00Z,Scheduled,Purdue,Portland,Constellation Field,"Sugar Land, Texas"
401848490,2026-02-15T19:00Z,Scheduled,Baylor,New Mexico St,Magnolia Field at Baylor Ballpark,"Waco, Texas"
401847024,2026-02-15T19:00Z,Scheduled,Alabama,Washington St,Sewell-Thomas Stadium,"Tuscaloosa, Alabama"
401851890,2026-02-15T19:05Z,Scheduled,Memphis,Toledo,FedExPark Avron Fogelman Field,"Memphis, Tennessee"
401849859,2026-02-15T19:30Z,Scheduled,Indiana St,Wake Forest,Estadio Paquito Montaner,Ponce
401847509,2026-02-15T19:30Z,Scheduled,Ole Miss,Nevada,Oxford-University Stadium at Swayze Field,"Oxford, Mississippi"
401850248,2026-02-15T20:00Z,Scheduled,Iowa,Northeastern,Salt River Fields at Talking Stick,"Scottsdale, Arizona"
401849933,2026-02-15T20:00Z,Scheduled,Penn State,Kansas St,Sloan Park,"Mesa, Arizona"
401853832,2026-02-15T20:05Z,Scheduled,UNLV,Austin Peay,Earl E. Wilson Stadium,"Paradise Valley, Nevada"
401852112,2026-02-15T20:05Z,Scheduled,Oregon,George Mason,PK Park,"Eugene, Oregon"
401848408,2026-02-15T20:05Z,Scheduled,Arizona St,Omaha,Phoenix Municipal Stadium,"Phoenix, Arizona"
401847099,2026-02-15T20:30Z,Scheduled,Arkansas,Texas Tech,Globe Life Field,"Arlington, Texas"
401852668,2026-02-15T21:00Z,Scheduled,UCLA,UC San Diego,Jackie Robinson Stadium,"Los Angeles, California"
401851942,2026-02-15T21:00Z,Scheduled,LMU,Tulane,Page Stadium,"Los Angeles, California"
401852952,2026-02-15T22:00Z,Scheduled,Air Force,UConn,Salt River Fields at Talking Stick,"Scottsdale, Arizona"
401850003,2026-02-15T22:00Z,Scheduled,Fresno St,Utah,Pete Beiden Field at Bob Bennett Stadium,"Fresno, California"
401848358,2026-02-15T23:00Z,Scheduled,Michigan,Arizona,Surprise Stadium,"Surprise, Arizona"
401847750,2026-02-15T23:05Z,Scheduled,Santa Clara,California,Stephen Schott Stadium,"Santa Clara, California"
401847473,2026-02-16T00:30Z,Scheduled,TCU,Oklahoma,Globe Life Field,"Arlington, Texas"
401851962,2026-02-16T00:30Z,Scheduled,Nebraska,Grand Canyon,Sloan Park,"Mesa, Arizona"
401847694,2026-02-16T00:30Z,Scheduled,Boston College,Washington,Estadio Paquito Montaner,Ponce
401848669,2026-02-16T17:00Z,Scheduled,Washington,Houston,Estadio Paquito Montaner,Ponce
401849882,2026-02-16T19:00Z,Scheduled,Oregon St,Michigan,Surprise Stadium,"Surprise, Arizona"
401848544,2026-02-16T19:00Z,Scheduled,Western KY,BYU,Nick Denes Field,"Bowling Green, Kentucky"
401847100,2026-02-16T20:00Z,Scheduled,Arkansas,Tarleton St,Globe Life Field,"Arlington, Texas"
401848331,2026-02-16T20:00Z,Scheduled,Stanford,Nebraska,Salt River Fields at Talking Stick,"Scottsdale, Arizona"
401847339,2026-02-16T21:00Z,Scheduled,LSU,Kent State,"Alex Box Stadium, Skip Bertman Field","Baton Rouge, Louisiana"
401849934,2026-02-16T21:00Z,Scheduled,Air Force,Kansas St,Sloan Park,"Mesa, Arizona"
401850004,2026-02-16T22:00Z,Scheduled,Fresno St,Utah,Pete Beiden Field at Bob Bennett Stadium,"Fresno, California"
401847751,2026-02-16T23:00Z,Scheduled,Santa Clara,California,Stephen Schott Stadium,"Santa Clara, California"
401847156,2026-02-17T05:00Z,Scheduled,Auburn,Cincinnati,Plainsman Park,"Auburn, Alabama"
401852738,2026-02-17T05:00Z,Scheduled,USC,LMU,Great Park,"Irvine, California"
401848585,2026-02-17T05:00Z,Scheduled,Virginia Tech,ETSU,English Field at Atlantic Union Bank Park,"Blacksburg, Virginia"
401847025,2026-02-17T05:00Z,Scheduled,Samford,Alabama,Joe Lee Griffin Field,"Birmingham, Alabama"
401847988,2026-02-17T20:00Z,Scheduled,Louisville,Xavier,Jim Patterson Stadium,"Louisville, Kentucky"
401854238,2026-02-17T20:00Z,Scheduled,E Kentucky,N Kentucky,Turkey Hughes Field at Earle Combs Stadium,"Richmond, Kentucky"
401848460,2026-02-17T20:00Z,Scheduled,Virginia,VMI,Davenport Field at Disharoon Park,"Charlottesville, Virginia"
401847474,2026-02-17T20:00Z,Scheduled,Oklahoma,New Mexico St,Kimrey Family Stadium,"Norman, Oklahoma"
401853018,2026-02-17T21:00Z,Scheduled,Coastal,Charleston,Springs Brooks Stadium,"Conway, South Carolina"
401848136,2026-02-17T21:00Z,Scheduled,North Carolina,Richmond,Bryson Field at Boshamer Stadium,"Chapel Hill, North Carolina"
401847579,2026-02-17T21:00Z,Scheduled,Tennessee,UNC Asheville,Lindsey Nelson Stadium,"Knoxville, Tennessee"
401847298,2026-02-17T21:00Z,Scheduled,Kentucky,Morehead St,Kentucky Proud Park,"Lexington, Kentucky"
401847804,2026-02-17T21:00Z,Scheduled,Clemson,Charlotte,Doug Kingsmore Stadium,"Clemson, South Carolina"
401849860,2026-02-17T21:00Z,Scheduled,Wake Forest,High Point,David F. Couch Ballpark,"Winston-Salem, North Carolina"
401854315,2026-02-17T21:00Z,Scheduled,Kennesaw St,West Georgia,Mickey Dunn Stadium,"Kennesaw, Georgia"
401854314,2026-02-17T21:00Z,Scheduled,Tennessee Tech,Lipscomb,Bush Stadium at Averitt Express Baseball Complex,"Cookeville, Tennessee"
401853727,2026-02-17T21:00Z,Scheduled,MTSU,Alabama A&M,Reese Smith Jr. Field,"Murfreesboro, Tennessee"
401853656,2026-02-17T21:00Z,Scheduled,Oral Roberts,Missouri St,J. L. Johnson Stadium,"Tulsa, Oklahoma"
401853250,2026-02-17T21:00Z,Scheduled,North Alabama,UAB,Mike D. Lane Field,"Florence, Alabama"
401853098,2026-02-17T21:00Z,Scheduled,Jax State,Georgia St,Rudy Abbott Field at Jim Case Stadium,"Jacksonville, Alabama"
401850972,2026-02-17T21:00Z,Scheduled,Maryland,Georgetown,"Shipley Field at Bob ""Turtle"" Smith Stadium","College Park, Maryland"
401850203,2026-02-17T21:00Z,Scheduled,Indiana,Bradley,Bart Kaufman Field,"Bloomington, Indiana"
401847855,2026-02-17T21:00Z,Scheduled,Duke,App State,Jack Coombs Field,"Durham, North Carolina"
401847386,2026-02-17T22:00Z,Scheduled,Mississippi St,Troy,Dudy Noble Field,"Starkville, Mississippi"
401854175,2026-02-17T22:00Z,Scheduled,Belmont,Bellarmine,E. S. Rose Park,"Nashville, Tennessee"
401853321,2026-02-17T22:00Z,Scheduled,UTSA,UIC,Roadrunner Field,"San Antonio, Texas"
401851687,2026-02-17T22:00Z,Scheduled,Campbell,East Carolina,Jim Perry Stadium,"Buies Creek, North Carolina"
401848491,2026-02-17T22:00Z,Scheduled,Baylor,Texas St,Magnolia Field at Baylor Ballpark,"Waco, Texas"
401847510,2026-02-17T22:00Z,Scheduled,Ole Miss,Arkansas St,Oxford-University Stadium at Swayze Field,"Oxford, Mississippi"
401851891,2026-02-17T22:05Z,Scheduled,Memphis,Little Rock,FedExPark Avron Fogelman Field,"Memphis, Tennessee"
401847669,2026-02-17T22:30Z,Scheduled,Vanderbilt,E Michigan,Hawkins Field,"Nashville, Tennessee"
401847544,2026-02-17T22:30Z,Scheduled,Wofford,South Carolina,Fifth Third Park,"Spartanburg, South Carolina"
401847612,2026-02-17T23:00Z,Scheduled,Texas,Lamar,UFCU Disch-Falk Field,"Austin, Texas"
401847951,2026-02-17T23:00Z,Scheduled,GA Southern,Georgia Tech,J. I. Clements Stadium,"Statesboro, Georgia"
401847906,2026-02-17T23:00Z,Scheduled,Jacksonville,Florida St,John Sessions Stadium,"Jacksonville, Florida"
401848030,2026-02-17T23:00Z,Scheduled,Miami,UCF,Alex Rodriguez Park at Mark Light Field,"Coral Gables, Florida"
401854316,2026-02-17T23:00Z,Scheduled,Queens,Radford,The Stick Williams Dream Fields,"Charlotte, North Carolina"
401854317,2026-02-17T23:05Z,Scheduled,North Florida,Charleston So,Dusty Rhodes Field at Harmon Stadium,"Jacksonville, Florida"
401847204,2026-02-17T23:30Z,Scheduled,Stetson,Florida,Melching Field at Conrad Park,"DeLand, Florida"
401847429,2026-02-17T23:30Z,Scheduled,FAU,Missouri,FAU Baseball Stadium,"Boca Raton, Florida"
401853392,2026-02-18T00:00Z,Scheduled,SE Louisiana,Southern Miss,Pat Kenelly Diamond at Alumni Field,"Hammond, Louisiana"
401847642,2026-02-18T00:00Z,Scheduled,Texas A&M,Texas A&M-CC,Olsen Field at Blue Bell Park,"College Station, Texas"
401854135,2026-02-18T00:00Z,Scheduled,N'Western St,UL Monroe,Brown-Stroud Field,"Natchitoches, Louisiana"
401853359,2026-02-18T00:00Z,Scheduled,Nicholls,South Alabama,Ben Meyer Diamond at Ray E. Didier Field,"Thibodaux, Louisiana"
401853581,2026-02-18T00:30Z,Scheduled,Hou Christian,Sam Houston,Husky Field,"Houston, Texas"
401850116,2026-02-18T00:30Z,Scheduled,UT Rio Grande,Texas Tech,UTRGV Baseball Stadium,"Edinburg, Texas"
401853171,2026-02-18T00:35Z,Scheduled,Rice,Louisiana,Reckling Park,"Houston, Texas"
401852669,2026-02-18T01:00Z,Scheduled,UCLA,Tulane,Jackie Robinson Stadium,"Los Angeles, California"
401850091,2026-02-18T01:00Z,Scheduled,UT Arlington,TCU,Globe Life Field,"Arlington, Texas"
401848359,2026-02-18T01:00Z,Scheduled,Arizona,Omaha,Hi Corbett Field,"Tucson, Arizona"
401848409,2026-02-18T01:35Z,Scheduled,Arizona St,UConn,Phoenix Municipal Stadium,"Phoenix, Arizona"
401853137,2026-02-18T18:30Z,Scheduled,Richmond,James Madison,Pitt Field,"Richmond, Virginia"
401847340,2026-02-18T19:00Z,Scheduled,LSU,Nicholls,"Alex Box Stadium, Skip Bertman Field","Baton Rouge, Louisiana"
401847252,2026-02-18T20:00Z,Scheduled,Georgia,SC Upstate,Foley Field,"Athens, Georgia"
401848064,2026-02-18T20:00Z,Scheduled,NC State,Winthrop,Doak Field at Dail Park,"Raleigh, North Carolina"
401853275,2026-02-18T20:00Z,Scheduled,Old Dominion,Manhattan,Bud Metheny Baseball Stadium,"Norfolk, Virginia"
401848137,2026-02-18T21:00Z,Scheduled,North Carolina,Longwood,Bryson Field at Boshamer Stadium,"Chapel Hill, North Carolina"
401854318,2026-02-18T21:00Z,Scheduled,Florida A&M,North Florida,Moore–Kittles Field,"Tallahassee, Florida"
401854269,2026-02-18T21:00Z,Scheduled,North Alabama,Murray St,Mike D. Lane Field,"Florence, Alabama"
401853659,2026-02-18T21:00Z,Scheduled,UNC Greensboro,NC A&T,UNCG Baseball Stadium,"Greensboro, North Carolina"
401851688,2026-02-18T21:00Z,Scheduled,East Carolina,N Illinois,Lewis Field at Clark-LeClair Stadium,"Greenville, North Carolina"
401847545,2026-02-18T21:00Z,Scheduled,South Carolina,Gardner-Webb,Founders Park,"Columbia, South Carolina"
401847387,2026-02-18T22:00Z,Scheduled,Mississippi St,Alcorn St,Dudy Noble Field,"Starkville, Mississippi"
401847511,2026-02-18T22:00Z,Scheduled,Ole Miss,Jackson St,Oxford-University Stadium at Swayze Field,"Oxford, Mississippi"
401847026,2026-02-18T22:00Z,Scheduled,Alabama,Alabama St,Sewell-Thomas Stadium,"Tuscaloosa, Alabama"
401847670,2026-02-18T22:30Z,Scheduled,Vanderbilt,E Michigan,Hawkins Field,"Nashville, Tennessee"
401847205,2026-02-18T23:00Z,Scheduled,Florida,Stetson,Condron Family Ballpark,"Gainesville, Florida"
401848031,2026-02-18T23:00Z,Scheduled,Miami,Indiana St,Alex Rodriguez Park at Mark Light Field,"Coral Gables, Florida"
401853099,2026-02-18T23:00Z,Scheduled,Mercer,Georgia St,OrthoGeorgia Park at Claude Smith Field,"Macon, Georgia"
401851120,2026-02-18T23:30Z,Scheduled,FGCU,Minnesota,Swanson Stadium,"Fort Myers, Florida"
401853767,2026-02-19T00:00Z,Scheduled,Louisiana Tech,McNeese,J.C. Love Field at Pat Patterson Park,"Ruston, Louisiana"
401848708,2026-02-19T00:00Z,Scheduled,Lamar,Kansas,Vincent–Beck Stadium,"Beaumont, Texas"
401852329,2026-02-19T00:30Z,Scheduled,Rice,Purdue,Reckling Park,"Houston, Texas"
401853352,2026-02-19T05:35Z,Scheduled,Hawai’i,Wichita St,Les Murakami Stadium,"Honolulu, Hawaii"
401848611,2026-02-19T20:00Z,Scheduled,UAB,Cincinnati,Jerry D. Young Memorial Field,"Birmingham, Alabama"
401852113,2026-02-19T23:05Z,Scheduled,Oregon,Youngstown St,PK Park,"Eugene, Oregon"
401848360,2026-02-20T01:00Z,Scheduled,Arizona,UConn,Hi Corbett Field,"Tucson, Arizona"
401850032,2026-02-20T01:00Z,Scheduled,Grand Canyon,Oklahoma St,Brazell Field at GCU Ballpark,"Phoenix, Arizona"
401850005,2026-02-20T02:00Z,Scheduled,UC San Diego,Utah,Triton Ballpark,"San Diego, California"
401848545,2026-02-20T02:00Z,Scheduled,BYU,Omaha,Tony Gwynn Stadium,"San Diego, California"
401853051,2026-02-20T05:00Z,Scheduled,South Florida,GA Southern,USF Baseball Stadium,"Tampa, Florida"
401852764,2026-02-20T05:00Z,Scheduled,George Mason,Seton Hall,Shipyard Park,"Mount Pleasant, South Carolina"
401851994,2026-02-20T05:00Z,Scheduled,Cornell,Northwestern,Booth Field,"Ithaca, New York"
401847430,2026-02-20T05:00Z,Scheduled,New Haven,Missouri,Frank Vieira Field,"West Haven, Connecticut"
401853353,2026-02-20T05:35Z,Scheduled,Hawai’i,Wichita St,Les Murakami Stadium,"Honolulu, Hawaii"
401850142,2026-02-20T16:00Z,Scheduled,VCU,Illinois,Springs Brooks Stadium,"Conway, South Carolina"
401847907,2026-02-20T17:00Z,Scheduled,Michigan,Florida St,Globe Life Field,"Arlington, Texas"
401854136,2026-02-20T17:00Z,Scheduled,UL Monroe,N Kentucky,Maestri Field,"New Orleans, Louisiana"
401848461,2026-02-20T17:00Z,Scheduled,Virginia,Monmouth,Melching Field at Conrad Park,"DeLand, Florida"
401853660,2026-02-20T18:00Z,Scheduled,NC A&T,S Illinois,World War Memorial Stadium,"Greensboro, North Carolina"
401852148,2026-02-20T18:00Z,Scheduled,Richmond,Penn State,Pitt Field,"Richmond, Virginia"
401852073,2026-02-20T18:00Z,Scheduled,Louisiana Tech,Ohio State,FedExPark Avron Fogelman Field,"Memphis, Tennessee"
401847341,2026-02-20T19:00Z,Scheduled,LSU,Indiana,VyStar Ballpark,"Jacksonville, Florida"
401848294,2026-02-20T19:00Z,Scheduled,Pitt,Long Beach St,Whataburger Field,"Corpus Christi, Texas"
401847546,2026-02-20T19:00Z,Scheduled,South Carolina,Army,Founders Park,"Columbia, South Carolina"
401847253,2026-02-20T20:00Z,Scheduled,Georgia,Samford,Foley Field,"Athens, Georgia"
401848065,2026-02-20T20:00Z,Scheduled,NC State,Princeton,Doak Field at Dail Park,"Raleigh, North Carolina"
401852331,2026-02-20T20:00Z,Scheduled,Purdue,Southern Miss,Dell Diamond,"Round Rock, Texas"
401847671,2026-02-20T20:00Z,Scheduled,Vanderbilt,Marist,Hawkins Field,"Nashville, Tennessee"
401854319,2026-02-20T20:00Z,Scheduled,Little Rock,West Georgia,Gary Hogan Field,"Little Rock, Arkansas"
401854239,2026-02-20T20:00Z,Scheduled,Dayton,E Kentucky,Woerner Field at AES Ohio Stadium,"Dayton, Ohio"
401853833,2026-02-20T20:00Z,Scheduled,Austin Peay,E Michigan,Raymond C. Hand Park,"Clarksville, Tennessee"
401853276,2026-02-20T20:00Z,Scheduled,Old Dominion,Niagara,Bud Metheny Baseball Stadium,"Norfolk, Virginia"
401853138,2026-02-20T20:00Z,Scheduled,James Madison,Le Moyne,Eagle Field at Veterans Memorial Park,"Harrisonburg, Virginia"
401852694,2026-02-20T20:00Z,Scheduled,Georgetown,Saint Peter's,Capital One Park,"Tysons, Virginia"
401852028,2026-02-20T20:00Z,Scheduled,Murray St,Butler,Johnny Reagan Field,"Murray, Kentucky"
401850117,2026-02-20T20:00Z,Scheduled,Texas Tech,UAlbany,Dan Law Field at Rip Griffin Park,"Lubbock, Texas"
401848612,2026-02-20T20:00Z,Scheduled,UAB,Cincinnati,Jerry D. Young Memorial Field,"Birmingham, Alabama"
401847952,2026-02-20T21:00Z,Scheduled,Georgia Tech,Stony Brook,Mac Nease Baseball Park,"Atlanta, Georgia"
401853019,2026-02-20T21:00Z,Scheduled,Coastal,VCU,Springs Brooks Stadium,"Conway, South Carolina"
401847101,2026-02-20T21:00Z,Scheduled,Arkansas,Xavier,Baum-Walker Stadium,"Fayetteville, Arkansas"
401847989,2026-02-20T21:00Z,Scheduled,Nebraska,Louisville,Globe Life Field,"Arlington, Texas"
401848138,2026-02-20T21:00Z,Scheduled,East Carolina,North Carolina,Lewis Field at Clark-LeClair Stadium,"Greenville, North Carolina"
401847299,2026-02-20T21:00Z,Scheduled,Evansville,Kentucky,German American Bank Field at Charles H. Braun Stadium,"Evansville, Indiana"
401847805,2026-02-20T21:00Z,Scheduled,Clemson,Bryant,Doug Kingsmore Stadium,"Clemson, South Carolina"
401849861,2026-02-20T21:00Z,Scheduled,Wake Forest,Siena,David F. Couch Ballpark,"Winston-Salem, North Carolina"
401854270,2026-02-20T21:00Z,Scheduled,North Alabama,Saint Louis,Mike D. Lane Field,"Florence, Alabama"
401853728,2026-02-20T21:00Z,Scheduled,MTSU,St Bonaventure,Reese Smith Jr. Field,"Murfreesboro, Tennessee"
401853452,2026-02-20T21:00Z,Scheduled,Western KY,SE Missouri,Nick Denes Field,"Bowling Green, Kentucky"
401853360,2026-02-20T21:00Z,Scheduled,Charleston,South Alabama,The Ballpark at Patriots Point,"Mount Pleasant, South Carolina"
401853206,2026-02-20T21:00Z,Scheduled,The Citadel,Marshall,"Joseph P. Riley, Jr. Park","Charleston, South Carolina"
401853100,2026-02-20T21:00Z,Scheduled,Georgia St,Bellarmine,GSU Baseball Complex,"Decatur, Georgia"
401852989,2026-02-20T21:00Z,Scheduled,Lipscomb,Villanova,Ken Dugan Field at Stephen Lee Marsh Stadium,"Nashville, Tennessee"
401852904,2026-02-20T21:00Z,Scheduled,Arkansas St,E Illinois,Tomlinson Stadium–Kell Field,"Jonesboro, Arkansas"
401852823,2026-02-20T21:00Z,Scheduled,Queens,App State,The Stick Williams Dream Fields,"Charlotte, North Carolina"
401851638,2026-02-20T21:00Z,Scheduled,Charlotte,Wright St,Robert and Mariam Hayes Stadium,"Charlotte, North Carolina"
401849972,2026-02-20T21:00Z,Scheduled,Liberty,West Virginia,Worthington Field at Liberty Baseball Stadium,"Lynchburg, Virginia"
401847856,2026-02-20T21:00Z,Scheduled,Duke,Milwaukee,Jack Coombs Field,"Durham, North Carolina"
401847580,2026-02-20T21:30Z,Scheduled,Tennessee,Kent State,Lindsey Nelson Stadium,"Knoxville, Tennessee"
401847388,2026-02-20T22:00Z,Scheduled,Mississippi St,Delaware,Dudy Noble Field,"Starkville, Mississippi"
401854320,2026-02-20T22:00Z,Scheduled,C Arkansas,N'Western St,Bear Stadium,"Conway, Arkansas"
401853435,2026-02-20T22:00Z,Scheduled,Troy,Campbell,Riddle-Pace Field,"Troy, Alabama"
401853322,2026-02-20T22:00Z,Scheduled,UTSA,Dallas Baptist,Roadrunner Field,"San Antonio, Texas"
401847512,2026-02-20T22:00Z,Scheduled,Ole Miss,Missouri St,Oxford-University Stadium at Swayze Field,"Oxford, Mississippi"
401847475,2026-02-20T22:00Z,Scheduled,Oklahoma,Coppin St,Kimrey Family Stadium,"Norman, Oklahoma"
401847027,2026-02-20T22:00Z,Scheduled,Alabama,Rhode Island,Sewell-Thomas Stadium,"Tuscaloosa, Alabama"
